Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
하일동물병원,398000001020110003,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 수택동 370-5,"경기도 구리시 경춘로 200, 205호 (수택동)",11927.0,37.60028669874982,127.13750811443398,031-522-5107,2011-02-07,,2025-12-15,경기도_구리시,ok
애니케어동물병원,398000001020120002,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 토평동 617-3,경기도 구리시 벌말로 104 (토평동),11960.0,37.58586468017385,127.14795339573963,031-567-7589,2012-11-12,,2025-12-15,경기도_구리시,ok
사랑우리 愛 동물병원,398000001020150001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 인창동 495-10,경기도 구리시 동구릉로 99 (인창동),11914.0,37.608794921496624,127.13492625950276,,2015-09-10,,2025-12-15,경기도_구리시,ok
프라임동물병원,398000001020160001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 수택동 874-1,"경기도 구리시 장자대로 76 (수택동, 이우프라자)",11948.0,37.587293163528,127.13897288739516,031-566-2475,2016-03-31,,2025-12-15,경기도_구리시,ok
김세영 Poultry Clinic「산업동물 출장진료 전문」,407000001020170001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 신둔면 수광리 274-6,경기도 이천시 신둔면 경충대로 3166,17303.0,37.30907466989032,127.40234105819556,,2017-04-06,,2025-12-15,경기도_이천시,ok
비포유동물병원,407000001020190002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 마장면 표교리 63-4,경기도 이천시 마장면 중부대로 645,17384.0,37.25327869013872,127.40745850347956,031-638-8803,2019-04-04,,2025-12-15,경기도_이천시,ok
아이동물병원,407000001020190003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 진리동 42-2,경기도 이천시 경충대로2481번길 7 (진리동),17391.0,37.2704308244442,127.4552102510658,031-631-0045,2019-07-15,,2025-12-15,경기도_이천시,ok
한결산업동물병원「산업동물 출장진료 전문」,407000001020190004,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 설성면 금당리 74-3,경기도 이천시 설성면 설성로 14-6,17411.0,37.13308947905345,127.51936327994652,,2019-09-23,,2025-12-15,경기도_이천시,ok
든든동물병원「산업동물 출장진료 전문」,407000001020200002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 모가면 진가리 67-4,경기도 이천시 모가면 진상미로 1253,17408.0,37.1680876839628,127.47961600516705,,2020-02-24,,2025-12-15,경기도_이천시,ok
소사랑 동물병원「산업동물 출장진료 전문」,407000001020200003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 설성면 금당리 53-2,경기도 이천시 설성면 설장로16번길 68-47,17411.0,37.12795993716974,127.52102924606412,,2020-09-21,,2025-12-15,경기도_이천시,ok
협신가축동물병원「산업동물 출장진료 전문」,407000001020230001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 신둔면 용면리 368-3,"경기도 이천시 신둔면 황무로 158, 2층",17305.0,37.302963298636406,127.37188145478731,031-638-7585,2023-06-14,,2025-12-15,경기도_이천시,ok
뉴욕동물병원「산업동물 출장진료 전문」,407000001020230002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 관고동 20-14,경기도 이천시 설봉로55번길 28 (관고동),17367.0,37.28184589154517,127.43675099217336,,2023-07-06,,2025-12-15,경기도_이천시,ok
선진브릿지랩동물병원「산업동물 출장진료 전문」,407000001020230003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 부발읍 아미리 766-1,경기도 이천시 부발읍 신아로 58,17332.0,37.25829834770967,127.48851711058424,031-637-5248,2023-08-25,,2025-12-19,경기도_이천시,ok
도담동물의료센터동물병원,407000001020230004,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 증포동 22-1,경기도 이천시 이섭대천로 1458 (증포동),17348.0,37.29740047249007,127.45846887362522,031-638-8875,2023-12-06,,2025-12-15,경기도_이천시,ok
바른동물병원,407000001020230005,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 진리동 367-1,경기도 이천시 구만리로 114 (진리동),17391.0,37.2682549796221,127.44854698529134,031-637-7959,2023-12-29,,2026-02-12,경기도_이천시,ok
큰사랑동물병원,407000001020240001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 창전동 165-1 이천IS타워빌딩,"경기도 이천시 이섭대천로 1229, 이천IS타워빌딩 203호 (창전동)",17369.0,37.28006131869548,127.44658120194964,031-632-5975,2024-01-30,,2025-12-15,경기도_이천시,ok
우석동물병원(출장전문),408000001019910002,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 가사동 75-2 우석동물병원,경기도 안성시 보개원삼로 104 (가사동),17585.0,37.01263352212355,127.2866307673277,,1991-11-10,,2025-12-15,경기도_안성시,ok
대한동물병원(출장전문),408000001019930001,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 죽산면 죽산리 131-7,경기도 안성시 죽산면 죽주로 300,,37.07650862315427,127.4281606566376,,1993-06-11,,2025-12-15,경기도_안성시,ok
서부동물병원(출장전문),408000001019940002,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 도기동 241,경기도 안성시 강변남로 52 (도기동),17596.0,37.01861,127.2449,,1994-04-19,,2025-12-15,경기도_안성시,centroid_fallback
남양동물병원(출장전문),408000001019940003,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 공도읍 마정리 593 임광그대가아파트 1단지 상가동 103호,"경기도 안성시 공도읍 마정강변길 25, 상가동 103호 (임광그대가아파트 1단지)",17548.0,37.01861,127.2449,,1994-11-10,,2025-12-15,경기도_안성시,centroid_fallback
미래동물병원,408000001020000001,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 가사동 15-55,경기도 안성시 보개원삼로 157 (가사동),17585.0,37.01730787207806,127.28812833856703,,2000-01-26,,2025-12-15,경기도_안성시,ok
일죽종합동물병원,408000001020000002,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 일죽면 송천리 256-17,경기도 안성시 일죽면 금일로 428,,37.08989032731461,127.47727287049838,,2000-02-08,,2025-12-15,경기도_안성시,ok
좋은동물병원(출장전문),408000001020000003,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 양성면 동항리 693-4,경기도 안성시 양성면 만세로 620,17502.0,37.05826323492112,127.19470128999347,,2000-08-30,,2025-12-15,경기도_안성시,ok
유수의과 동물병원,408000001020040001,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 죽산면 죽산리 419,경기도 안성시 죽산면 죽산초교길 15,17519.0,37.01861,127.2449,,2004-10-14,,2025-12-15,경기도_안성시,centroid_fallback
강산동물병원(출장전문),408000001020050002,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 대덕면 내리 165,"경기도 안성시 대덕면 차골길 17, 101호",17547.0,37.01861,127.2449,031-656-6166,2005-09-05,,2025-12-15,경기도_안성시,centroid_fallback
우리동물병원,408000001020050003,4080000,영업/정상,정상,경기도,안성시,안성시,경기도 안성시 인지동 427-2,경기도 안성시 장기1길 5(인지동),17593.0,37.0041833768032,127.26867757312472,,2005-09-20,,2025-12-15,경기도_안성시,ok
나라동물병원,407000001019970001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 관고동 15-17,경기도 이천시 설봉로 46 (관고동),,37.28049646806915,127.43814475301144,,1997-05-08,,2025-12-15,경기도_이천시,ok
이천축산업협동조합동물병원,407000001019990001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 진리동 371-2,경기도 이천시 구만리로 107 (진리동),17381.0,37.26929850067184,127.44781495355754,031-634-6611,1999-09-16,,2025-12-15,경기도_이천시,ok
피그벳동물병원「산업동물 출장진료 전문」,407000001020010003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 율현동 193-2,경기도 이천시 이섭대천로 914(율현동),17391.0,37.25210238834962,127.4437893528384,,2001-10-11,,2025-12-15,경기도_이천시,ok
J&C 동물병원「산업동물 출장진료 전문」,407000001020020002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 설성면 신필리 244-20,경기도 이천시 설성면 신암로 91,17413.0,37.13564136851157,127.54879140745275,031-643-5545,2002-11-29,,2025-12-15,경기도_이천시,ok
유수의과병원,407000001020020003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 모가면 진가리 110-25,경기도 이천시 모가면 대월로63번길 70,,37.17155491872299,127.48097637872674,031-632-8853,2002-05-27,,2025-12-15,경기도_이천시,ok
경기동물전문병원「산업동물 출장진료 전문」,407000001020030001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 중리동 208-7,경기도 이천시 남천로 65 (중리동),,37.27716055174796,127.44461109319738,,2003-01-22,,2025-12-15,경기도_이천시,ok
중부동물병원 「산업동물 출장진료 전문」,407000001020030002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 중리동 208-8,경기도 이천시 남천로 63-1 (중리동),,37.277168246845854,127.44445953262807,031-634-3030,2003-01-22,,2025-12-15,경기도_이천시,ok
태성동물병원「산업동물 출장진료 전문」,407000001020030003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 갈산동 85-4,경기도 이천시 구만리로 325 (갈산동),,37.28098626741899,127.46661994053574,,2003-01-22,,2025-12-15,경기도_이천시,ok
헤세드동물병원,407000001020030012,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 마장면 오천리 428-12,"경기도 이천시 마장면 마장로 16, 마장타워 1층 109호",17387.0,37.25317288862078,127.35396261857568,031-642-7582,2003-05-29,,2025-12-15,경기도_이천시,ok
우리동물병원,407000001020040002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 창전동 461-14,경기도 이천시 영창로 246 (창전동),17370.0,37.28043506844937,127.44987923280084,,2004-06-04,,2025-12-15,경기도_이천시,ok
홍익동물병원,407000001020050001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 단월동 555-3,경기도 이천시 단월로 17-13 (단월동),,37.2198435914156,127.44970710398216,,2005-02-21,,2025-12-15,경기도_이천시,ok
다산동물병원「산업동물 출장진료 전문」,407000001020060001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 장호원읍 장호원리 392-2,경기도 이천시 장호원읍 서동대로8809번길 22-5,17421.0,37.116139429093,127.61438522315112,,2006-03-07,,2025-12-15,경기도_이천시,ok
행복한 동물병원,407000001020090001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 진리동 50-2,경기도 이천시 경충대로 2486 (진리동),17378.0,37.27157876647022,127.4553250588297,,2009-11-10,,2025-12-15,경기도_이천시,ok
우리소동물병원 「산업동물 출장진료 전문」,407000001020100001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 모가면 진가리 157-1,경기도 이천시 모가면 진상미로 1324,17408.0,37.17431780475023,127.48014205744788,031-632-3836,2010-06-07,,2025-12-15,경기도_이천시,ok
PMC동물병원「산업동물 출장진료 전문」,407000001020110002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 대월면 사동리 30-1,경기도 이천시 대월면 대월로 940,,37.238599684427065,127.49656480515526,031-635-7620,2011-09-01,,2025-12-15,경기도_이천시,ok
고방동물병원,407000001020120001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 부발읍 신하리 434-18,경기도 이천시 부발읍 경충대로 2260,17327.0,37.26090094188754,127.47587464609444,031-632-7582,2012-01-20,,2025-12-15,경기도_이천시,ok
이천동물의료센터,407000001020120002,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 증포동 146-1,경기도 이천시 이섭대천로 1342 (증포동),17352.0,37.28802431522705,127.45253915215206,031-632-7510,2012-04-09,,2025-12-15,경기도_이천시,ok
장호원동물병원,407000001020120003,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 장호원읍 진암리 5-5,경기도 이천시 장호원읍 장감로 23,17419.0,37.11613390380606,127.62529970495764,031-643-0010,2012-07-31,,2025-12-15,경기도_이천시,ok
24시스마일동물의료센터동물병원,407000001020160001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 진리동 27-3 다나빌딩,"경기도 이천시 구만리로 177, 다나빌딩 2, 3층 (진리동)",17381.0,37.27310720663767,127.45269227695096,031-633-7582,2016-01-12,,2025-12-15,경기도_이천시,ok
중동동물병원,386000001019970003,3860000,영업/정상,정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 749-17,경기도 부천시 원미구 중동로 157 (중동),14605.0,37.49395329896193,126.76689916335134,,1997-11-03,,2025-12-15,경기도_부천시,ok
정종합동물병원,386000001019970004,3860000,영업/정상,정상,경기도,부천시,부천시,경기도 부천시 오정구 원종동 372-5,경기도 부천시 오정구 소사로 706 (원종동),14473.0,37.518820947054095,126.80519213044218,,1997-12-13,,2025-12-15,경기도_부천시,ok
고강동물병원,386000001019980001,3860000,영업/정상,정상,경기도,부천시,부천시,경기도 부천시 오정구 고강동 474-1,경기도 부천시 오정구 역곡로 473 (고강동),14416.0,37.52686863271428,126.81581910802052,,1998-02-16,,2026-01-15,경기도_부천시,ok
미르 동물병원,386000001019990002,3860000,영업/정상,정상,경기도,부천시,부천시,경기도 부천시 원미구 상동 530-1 디아뜨갤러리4,"경기도 부천시 원미구 길주로77번길 19-45, 디아뜨갤러리4 113호 (상동)",14543.0,37.5076662163152,126.74938945124843,,1999-05-31,,2025-12-15,경기도_부천시,ok
