Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
D.C클럽,398000004820190003,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 인창동 ***-**,경기도 구리시 동구릉로 **(인창동),11919.0,37.606791196196326,127.1342023626471,031-556-0442,2019-02-07,,2026-01-13,경기도_구리시,ok
독스하트 구리,398000004820190009,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 인창동 **-**,"경기도 구리시 동구릉로***번길 *, *층 (인창동)",11909.0,37.61686024415762,127.13830190146872,,2019-04-24,,2026-02-22,경기도_구리시,ok
단발냥,398000004820190012,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 ***,"경기도 구리시 갈매중앙로 ***-*, *층 (갈매동)",11901.0,37.60325,127.13661,070-8879-0455,2019-05-10,,2026-01-13,경기도_구리시,centroid_fallback
축복애견호텔·미용,398000004820190016,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 사노동 ***-*,"경기도 구리시 동구릉로 ***, *층 (사노동)",11906.0,37.63218676228008,127.14236075545703,031-529-6081,2019-12-12,,2026-01-13,경기도_구리시,ok
포로록,398000004820220001,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 사노동 ***-**,경기도 구리시 동구릉로 ***-**(사노동),11904.0,37.62412133443977,127.13886650766146,,2022-02-04,,2026-01-13,경기도_구리시,ok
호텔댕루나,398000004820220004,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 ***,경기도 구리시 갈매순환로***번길 *(갈매동),11901.0,37.60325,127.13661,,2022-05-24,,2026-01-13,경기도_구리시,centroid_fallback
지금여기서행복하개,398000004820220005,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 교문동 ***-* 프라자빌딩,"경기도 구리시 안골로 *, 프라자빌딩 *층 (교문동)",11935.0,37.5970079070818,127.13146919118827,,2022-06-27,,2026-01-13,경기도_구리시,ok
아르멍,398000004820220006,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 *** 갈매역아이파크 애비뉴상가 D동 ***호,"경기도 구리시 경춘북로 ***, D동 *층 **호 (갈매동, 갈매역아이파크)",11901.0,37.60325,127.13661,,2022-07-19,,2026-01-13,경기도_구리시,centroid_fallback
포엘몽,398000004820220007,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 수택동 *** 경기부동산,"경기도 구리시 검배로**번길 **-*, 경기부동산 *층 우측호 (수택동)",11932.0,37.60325,127.13661,,2022-09-07,,2026-01-13,경기도_구리시,centroid_fallback
파트라슈,398000004820220008,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 ***-*,"경기도 구리시 갈매순환로***번길 **-**, ***호 (갈매동)",11901.0,37.63803759915056,127.1219737862512,,2022-09-15,,2026-01-13,경기도_구리시,ok
우퍼존,398000004820220009,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 인창동 ***-**,경기도 구리시 동구릉로**번길 ***-**(인창동),11911.0,37.611719919486106,127.12528858514614,070-7576-1330,2022-11-06,,2026-01-13,경기도_구리시,ok
아르멍미르멍,398000004820230001,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 수택동 ***-* 한아름빌딩 *층,"경기도 구리시 검배로 ***, 한아름빌딩 *층 (수택동)",11942.0,37.59441144355955,127.14941125611207,,2023-05-01,,2026-01-13,경기도_구리시,ok
웰니스클리닉동물병원,563000004820190015,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****-*** 이마트트레이더스 구성점,"경기도 용인시 기흥구 용구대로 ****, 이마트트레이더스 구성점 *층 (보정동)",16907.0,37.3050687826483,127.10504822865497,031-283-1357,2019-05-03,,2026-01-13,경기도_용인시,ok
쏘캣(SO CAT),563000004820190017,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****-* 메트로프라자,"경기도 용인시 기흥구 죽전로 *, 메트로프라자 *층 ***호 (보정동)",16897.0,37.32076235852015,127.10913052363368,,2019-05-10,,2026-01-13,경기도_용인시,ok
블레스동물메디컬센터,563000004820190020,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ***-*,"경기도 용인시 기흥구 동백*로**번길 *, ***호 (중동)",17006.0,37.26970092162742,127.15294727558114,,2019-06-25,,2026-01-13,경기도_용인시,ok
멍그루밍,563000004820190027,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 동백동 ***-*,"경기도 용인시 기흥구 평촌*로*번길 *-*, *층 ***호 (동백동)",17001.0,37.28250736389758,127.15345565304736,031-283-3536,2019-08-01,,2026-01-13,경기도_용인시,ok
미스터 페이머스(Mr. Famous),563000004820190028,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****-*,"경기도 용인시 기흥구 죽전로**번길 **-*, *층 (보정동)",16897.0,37.32221927764886,127.1095855183723,031-889-8680,2019-08-21,,2026-01-13,경기도_용인시,ok
견사무소 호텔 유치원,563000004820190030,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보라동 ***-*,"경기도 용인시 기흥구 용구대로****번길 **, *층 (보라동)",17096.0,37.26021675481233,127.10318662801303,,2019-11-20,,2026-01-13,경기도_용인시,ok
동백 숲속애견랜드,563000004820190032,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 **-*,"경기도 용인시 기흥구 동백죽전대로***번길 **, *층 (중동)",16995.0,37.25704448136102,127.16066897488768,,2019-11-20,,2026-01-13,경기도_용인시,ok
펠리스뻬로,563000004820200001,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 고매동 ***-*,경기도 용인시 기흥구 동탄기흥로***번길 **-* (고매동),17101.0,37.22773419931977,127.0996287699678,,2020-01-06,,2026-01-13,경기도_용인시,ok
멍블리 애견카페,563000004820200004,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 동백동 ***-*,"경기도 용인시 기흥구 평촌*로 *-**, *층 (동백동)",17001.0,37.280219886939385,127.153258113763,,2020-01-23,,2026-01-13,경기도_용인시,ok
나나 펫 살롱,563000004820200019,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 청덕동 ***-*,"경기도 용인시 기흥구 구성로 ***, ***호 (청덕동)",16914.0,37.29030184272643,127.14338216542632,031-287-0905,2020-06-01,,2026-01-13,경기도_용인시,ok
도그라니,563000004820200021,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 구갈동 ***-*,"경기도 용인시 기흥구 갈곡로*번길 *-*, *층 (구갈동)",16979.0,37.27155126214257,127.13005150765666,031-282-5028,2020-06-25,,2026-01-13,경기도_용인시,ok
별빛애견,563000004820200024,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 상하동 ***-** 루벤스빌딩,"경기도 용인시 기흥구 중부대로***번길 *, 루벤스빌딩 ***,***호 (상하동)",17070.0,37.26172073235848,127.13973991404616,031-281-5003,2020-09-21,,2026-01-13,경기도_용인시,ok
랄라펫살롱,563000004820200028,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 구갈동 *** 강남마을*단지자연&아이원아파트,"경기도 용인시 기흥구 강남동로 **, 강남마을*단지자연&아이원아파트 상가동 ***호 (구갈동)",16978.0,37.28489,127.13928,,2020-12-28,,2026-01-13,경기도_용인시,centroid_fallback
고양이 미용 미오,563000004820210001,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 농서동 ***,경기도 용인시 기흥구 서천동로**번길 *-** (농서동),17111.0,37.28489,127.13928,,2021-01-15,,2026-01-13,경기도_용인시,centroid_fallback
고양이 분양 달타냥,563000004820210015,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 구갈동 ***-* 삼성프라자,"경기도 용인시 기흥구 구갈로**번길 **, 삼성프라자 ***~*호 (구갈동)",16972.0,37.27984522688746,127.11263303951732,,2021-07-23,,2026-01-13,경기도_용인시,ok
도그레이,563000004820220002,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 신갈동 ***-*,"경기도 용인시 기흥구 용구대로 ****, *층 (신갈동)",16962.0,37.28557218905986,127.10624216650564,,2022-01-11,,2026-01-13,경기도_용인시,ok
주식회사 허그독,563000004820220012,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 마북동 **-*,경기도 용인시 기흥구 마북로***번길 **(마북동),16891.0,37.31678486818004,127.12876996785988,031-275-3275,2022-04-15,,2026-01-13,경기도_용인시,ok
까르네 펫살롱,563000004820220014,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****-* 로얄캠퍼빌,"경기도 용인시 기흥구 죽현로 **, 로얄캠퍼빌 *층 *호 (보정동)",16898.0,37.31948572655158,127.1142888078719,,2022-04-19,,2026-01-13,경기도_용인시,ok
댕댕타임,563000004820220020,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ***-* 레이크시티프라자,"경기도 용인시 기흥구 동백*로 **, 레이크시티프라자 *층 ***-***호 (중동)",17006.0,37.27670816770386,127.1519319798956,,2022-12-06,,2026-01-13,경기도_용인시,ok
스테이야옹 고양이 호텔,563000004820230002,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ***-* 동창프라자,"경기도 용인시 기흥구 동백중앙로 ***, 동창프라자 *층 ***호 (중동)",17006.0,37.27106971365041,127.15262051781882,,2023-05-22,,2026-01-13,경기도_용인시,ok
멍그니엘,563000004820230003,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 공세동 ***-**,"경기도 용인시 기흥구 공세로 **, A동 *층 ***호 (공세동)",17085.0,37.23311975937359,127.10871655325737,,2023-06-07,,2026-01-13,경기도_용인시,ok
까로맘,374000004820200061,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 권선구 호매실동 ****,"경기도 수원시 권선구 호매실로**번길 ***, ***,***호 (호매실동)",16630.0,37.27325,127.01666,031-298-5531,2020-10-23,,2026-01-13,경기도_수원시,centroid_fallback
윤이나개,374000004820210005,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 장안구 영화동 ***-*,"경기도 수원시 장안구 경수대로***번길 **, *층 (영화동)",16268.0,37.29091923283449,127.01943644083322,,2021-01-04,,2026-01-13,경기도_수원시,ok
멍그라운드,374000004820210007,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 팔달구 인계동 ****-*,"경기도 수원시 팔달구 경수대로 ***-*, *층 (인계동)",16490.0,37.264036236866446,127.02597728034766,,2021-01-13,,2026-01-13,경기도_수원시,ok
코코아도그,374000004820210010,3740000,,영업/정상 / 정상,경기도,수원시,수원시,"경기도 수원시 영통구 이의동 **** 광교푸르지오 월드마크,  월드스퀘어 ***동 **호","경기도 수원시 영통구 센트럴타운로 ***, ***동 **호 (이의동, 광교푸르지오 월드마크, 월드스퀘어)",16507.0,37.27325,127.01666,,2021-01-27,,2026-01-13,경기도_수원시,centroid_fallback
수원고양이호텔 가토캣슬,374000004820210011,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 영통구 영통동 ****-*,"경기도 수원시 영통구 반달로 **, *층 (영통동)",16705.0,37.2524419975754,127.07794802545509,,2021-02-01,,2026-01-13,경기도_수원시,ok
뷰티몽,374000004820210012,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 권선구 호매실동 ****-* ***호,"경기도 수원시 권선구 금곡로***번길 **-*, *층 ***호 (호매실동)",16387.0,37.26950366724494,126.94427738408916,,2021-02-02,,2026-01-13,경기도_수원시,ok
50k 반려견 유치원,374000004820210025,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 영통구 이의동 ****,"경기도 수원시 영통구 웰빙타운로**번길 **-***, *층 (이의동)",16223.0,37.27325,127.01666,,2021-04-01,,2026-01-13,경기도_수원시,centroid_fallback
리틀멍,374000004820210045,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 권선구 권선동 ****-* *층,"경기도 수원시 권선구 권선로***번길 **, *층 (권선동)",16571.0,37.2603677629304,127.02639546922636,,2021-06-15,,2026-01-13,경기도_수원시,ok
멍스 스쿨,374000004820210049,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 권선구 권선동 ****-*,"경기도 수원시 권선구 세권로 ***, *층 (권선동)",16581.0,37.25565929467641,127.02349904680187,031-222-1866,2021-06-25,,2026-01-13,경기도_수원시,ok
놀러왕왕왕,374000004820210066,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 권선구 입북동 ***-* *층,"경기도 수원시 권선구 율전로 *, *층 (입북동)",16370.0,37.2947690649122,126.95962205975408,,2021-10-21,,2026-01-13,경기도_수원시,ok
하니언니,374000004820210072,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 팔달구 화서동 **-**,경기도 수원시 팔달구 팔달로**번길 *(화서동),16441.0,37.27757583942344,127.00298651348888,,2021-11-16,,2026-01-13,경기도_수원시,ok
양코치 애견카페,374000004820210077,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 영통구 매탄동 ***-* 매탄성일아파트 ***호,"경기도 수원시 영통구 인계로 ***, *층 ***호 (매탄동, 매탄성일아파트)",16537.0,37.2653190699307,127.04406566232674,070-8869-5931,2021-11-26,,2026-01-13,경기도_수원시,ok
샤인펫 (shine pet),374000004820220027,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 장안구 송죽동 ** 현광프라자,"경기도 수원시 장안구 경수대로***번길 **, 현광프라자 ***호 (송죽동)",16298.0,37.27325,127.01666,,2022-04-11,,2026-01-13,경기도_수원시,centroid_fallback
시티독,374000004820220029,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 영통구 영통동 ***-* e-폴리스,"경기도 수원시 영통구 반달로*번길 **, e-폴리스 *층 ***호 (영통동)",16704.0,37.25264301427595,127.0743625158446,,2022-06-30,,2026-01-13,경기도_수원시,ok
버프독,374000004820220030,3740000,,영업/정상 / 정상,경기도,수원시,수원시,경기도 수원시 영통구 원천동 ***-*,"경기도 수원시 영통구 신원로***번길 **-**, 지하*층 (원천동)",16675.0,37.26059249181601,127.0610754597422,,2022-08-08,,2026-01-13,경기도_수원시,ok
