Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated
숲속 동물병원,349000004820180017,3490000,,영업/정상 / 정상,인천광역시,중구,중구,인천광역시 중구 중산동 ****-** 비젼프라자 II,"인천광역시 중구 자연대로 **, 비젼프라자 II ***호 (중산동)",22397,443066.965,161030.24,032-752-4575,2018-08-28,,2026-01-13 18:26:03
펫38도씨,349000004820180025,3490000,,휴업 / 휴업,인천광역시,중구,중구,인천광역시 중구 운남동 **-*,인천광역시 중구 운중로 ** (운남동),22359,443643.732680281,159649.785534132,070-4145-8882,2018-11-16,,2026-01-13 18:26:03
캠핑 애견놀이터 poljjac,349000004820210010,3490000,,영업/정상 / 정상,인천광역시,중구,중구,인천광역시 중구 중산동 ****-**,인천광역시 중구 중산로**번길 ***-** (중산동),22358,445548.915557334,160418.095360844,,2021-04-15,,2026-01-13 18:26:03
사랑하개냥,356000004820250018,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 원당동 ***-**,인천광역시 서구 원당대로***번길 **-* (원당동),22644,454978.168306442,173097.079705092,,2025-11-11,,2026-01-29 22:32:50
인천강아지분양 고양이입양 다온입양센터,356000004820250019,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 신현동 ***-**,"인천광역시 서구 새오개로***번안길 **, *동 *층 **호 (신현동)",22779,446661.999270355,170167.442655065,,2025-11-14,,2026-01-13 18:24:36
가정동물병원,356000004820250020,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 가정동 ***-**,인천광역시 서구 가정로 *** (가정동),22783,445988.167945462,171023.643775513,032-575-0833,2025-12-16,,2026-01-13 18:24:36
동글네모,356000004820250021,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 원당동 ****-* 아인시티 주차타워 ***호,"인천광역시 서구 발산로 *, 아인시티 주차타워 (원당동)",22866,,,,2025-12-17,,2026-01-13 18:24:36
라미네 놀이터,356000004820250022,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 가정동 * 루원시티 대성베르힐 더 센트로 판매*동 ***호,"인천광역시 서구 서곶로 **, 판매*동 ***호 (가정동, 루원시티 대성베르힐 더 센트로)",22776,,,,2025-12-23,,2026-01-13 18:24:36
품 강아지 고양이 입양 보호 카페 호텔,356000004820260001,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔,"인천광역시 서구 청라한내로**번길 **, 청라 큐브시그니처 *차 오피스텔 *층 (청라동)",22758,447818.769550971,167180.814619521,,2026-01-21,,2026-01-22 22:32:50
"바베르 애견 유치원,호텔",356000004820260002,3560000,,영업/정상 / 정상,인천광역시,서구,서구,인천광역시 서구 원당동 ****-** ***호,"인천광역시 서구 원당대로 ***, *층 ***호 (원당동)",22866,,,,2026-01-26,,2026-01-27 22:32:50
퍼니독,357000004820180025,3570000,,영업/정상 / 정상,인천광역시,강화군,강화군,인천광역시 강화군 양도면 도장리 ***-**,인천광역시 강화군 양도면 강화남로 ***-*,23058,461276.821135711,151587.973212938,,2018-09-17,,2026-01-13 18:21:32
러브독애견카페,357000004820180027,3570000,,영업/정상 / 정상,인천광역시,강화군,강화군,인천광역시 강화군 내가면 외포리 ***-*,인천광역시 강화군 내가면 강화서로 **,23054,467306.285241455,145496.450754699,,2018-11-13,,2026-01-13 18:21:32
함께놀개,357000004820230002,3570000,,영업/정상 / 정상,인천광역시,강화군,강화군,인천광역시 강화군 선원면 선행리 ***-*,인천광역시 강화군 선원면 숯고개길**번길 **-*,23039,469574.789409236,152444.515925066,,2023-05-09,,2026-01-13 18:21:32
닮아가다,357000004820230003,3570000,,영업/정상 / 정상,인천광역시,강화군,강화군,인천광역시 강화군 강화읍 옥림리 ***-*,인천광역시 강화군 강화읍 동문로***번길 **,23022,472974.663031098,156490.552616835,,2023-07-18,,2026-01-13 18:21:32
강화애견훈련학교,357000004820240001,3570000,,영업/정상 / 정상,인천광역시,강화군,강화군,인천광역시 강화군 양도면 도장리 ***-**,인천광역시 강화군 양도면 강화남로 ***-*,23058,461276.821135711,151587.973212938,,2024-09-20,,2026-01-13 18:21:32
주식회사 고양이역,358000004820250001,3580000,,영업/정상 / 정상,인천광역시,옹진군,옹진군,인천광역시 옹진군 영흥면 내리 ***-*,인천광역시 옹진군 영흥면 영흥로***번길 **-**,23119,417118.065042033,154301.602774206,,2025-03-28,,2026-02-03 22:32:50
손금선애견세상,359000004820180013,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 호남동 ** *층,"광주광역시 동구 중앙로 ***, *층 (호남동)",61479,,,062-232-5684,2018-08-20,,2026-01-13 17:50:03
애견가족,359000004820180022,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 불로동 ***-*,"광주광역시 동구 문화전당로**번길 **-*, *층 (불로동)",61488,182775.91628451,192196.147384341,062-225-0303,2018-10-15,,2026-01-13 17:50:03
보듬펫살롱,359000004820190001,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 계림동 **-***,광주광역시 동구 중앙로 *** (계림동),61412,184654.731290098,192708.519029283,,2019-07-02,,2026-01-13 17:50:03
유주펫,359000004820210004,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 계림동 ****,"광주광역시 동구 무등로***번길 **-*, *층 (계림동)",61402,,,,2021-07-05,,2026-01-13 17:50:03
베이비숑 그루밍,359000004820210006,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 학동 ****-*,"광주광역시 동구 남문로 ***, *층 (학동)",61457,181792.820371462,193276.396776052,,2021-10-06,,2026-01-13 17:50:03
나랑놀개,359000004820230003,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 동명동 ***-*,"광주광역시 동구 필문대로***번길 *-*, *, *층 (동명동)",61448,183101.744692237,193391.611548551,,2023-10-10,,2026-01-13 17:50:03
더 빛나개,359000004820240001,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 소태동 ***-**,광주광역시 동구 학소로 ** (소태동),61502,180421.994904097,193959.489222539,,2024-05-28,,2026-01-13 22:02:50
멍댕이 애견유치원,359000004820240002,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 학동 ***-*,"광주광역시 동구 의재로 **, *층 (학동)",61463,181522.496016989,193531.191296,,2024-09-23,,2026-01-13 17:50:03
깔끔하개,359000004820250001,3590000,,영업/정상 / 정상,광주광역시,동구,동구,광주광역시 동구 산수동 ***-**,"광주광역시 동구 무등로 ***-*, *층 *호 (산수동)",61406,184293.493334443,193443.336760875,,2025-08-13,,2026-01-13 17:50:03
알로하펫,360000004820180003,3600000,,영업/정상 / 정상,광주광역시,서구,서구,광주광역시 서구 화정동 ***-**,광주광역시 서구 화운로 ***-* (화정동),61980,183419.202112327,188882.747674321,062-351-6997,2018-06-27,,2026-01-13 17:51:03
퍼피하우스,328000004820220003,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 동삼동 ***-**,"부산광역시 영도구 동삼로 **, *층 (동삼동)",49107,177254.227992508,388872.891999467,051-404-0208,2022-09-26,,2026-01-13 18:05:02
코코 SALON,328000004820240001,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 봉래동*가 **-*,"부산광역시 영도구 대교로 **, *층 (봉래동*가)",49034,179103.628417702,386088.531547047,051-711-4178,2024-03-29,,2026-01-13 18:05:02
부산애견,329000004820080001,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 양정동 ***-**,부산광역시 부산진구 중앙대로 *** (양정동),47215,187441.356817056,388229.657972324,,2008-02-05,,2026-01-13 18:01:34
개편한집,326000004820180006,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 서대신동*가 ***-*,"부산광역시 서구 대영로 **, *층 (서대신동*가)",49228,180751.368523232,383666.907197609,,2018-08-31,,2026-01-13 18:03:32
가온동물병원,326000004820180009,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 서대신동*가 ***-*,"부산광역시 서구 대영로 **, *층 (서대신동*가)",49228,180751.368523232,383666.907197609,051-241-3131,2018-10-04,,2026-01-13 18:03:32
퍼피하우스,326000004820180010,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 토성동*가 **-*,부산광역시 서구 구덕로 ***-* (토성동*가),49253,179352.436504691,384373.477308409,051-231-2541,2018-10-22,,2026-01-13 18:03:32
만박동물병원,326000004820180015,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 토성동*가 *-**,부산광역시 서구 까치고개로 *** (토성동*가),49224,179718.935973103,384481.363653909,051-241-7975,2018-11-06,,2026-01-13 18:03:32
몽모드펫,326000004820200001,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 충무동*가 **-**,부산광역시 서구 충무대로 ***-* (충무동*가),49253,179117.573190624,384473.403899937,051-244-5111,2020-01-03,,2026-01-13 18:03:32
디애몽,326000004820200006,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 서대신동*가 ***-**,부산광역시 서구 망양로 **-* (서대신동*가),49226,181371.373204614,383622.908681312,,2020-06-25,,2026-01-13 18:03:32
"늘, 고운펫",326000004820210001,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 남부민동 ***-** 충무대로봄여름가을겨울,"부산광역시 서구 충무대로 ***, *층 (남부민동, 충무대로봄여름가을겨울)",49256,178764.845102012,384472.565537347,,2021-04-01,,2026-01-13 18:03:32
몽프리제,326000004820220002,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 서대신동*가 ***-*,부산광역시 서구 대영로**번길 *(서대신동*가),49228,180758.548276058,383633.124740042,,2022-03-16,,2026-01-13 18:03:32
멍케어존,326000004820240001,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 부민동*가 *-*,"부산광역시 서구 구덕로***번길 **, *층 (부민동*가)",49223,180318.895831012,384190.228878672,,2024-03-27,,2026-01-13 18:03:32
리본펫,326000004820240002,3260000,,영업/정상 / 정상,부산광역시,서구,서구,부산광역시 서구 암남동 ***-**,"부산광역시 서구 등대로 *, 송도유림오션스카이더퍼스트 ***동 ***호 (암남동)",49264,177179.414427779,384549.391729969,,2024-12-05,,2026-01-13 18:03:32
J@야니스타일,327000004820180004,3270000,,영업/정상 / 정상,부산광역시,동구,동구,부산광역시 동구 수정동 ***-*,부산광역시 동구 수정동로 * (수정동),48782,183065.335983486,386253.504515617,051-442-5750,2018-06-29,,2026-01-13 18:00:32
시민동물병원,327000004820180008,3270000,,영업/정상 / 정상,부산광역시,동구,동구,부산광역시 동구 초량동 ***-*,"부산광역시 동구 초량상로 **-*, 시민동물병원 *층 (초량동)",48814,181909.916403824,385778.941635952,051-464-5975,2018-08-30,,2026-01-13 18:00:32
멍's살롱,327000004820210006,3270000,,영업/정상 / 정상,부산광역시,동구,동구,부산광역시 동구 초량동 **-*,"부산광역시 동구 고관로**번길 **, *층 (초량동)",48795,182260.531786154,386071.477137448,,2021-10-14,,2026-01-13 18:00:32
댕가댕가반려견유치원,327000004820240001,3270000,,영업/정상 / 정상,부산광역시,동구,동구,부산광역시 동구 초량동 ***-*,"부산광역시 동구 중앙대로***번길 **, *층 (초량동)",48814,181859.134418482,385787.82758917,,2024-10-24,,2026-01-13 18:00:32
부산애견호텔유치원 우리집첫째,327000004820250001,3270000,,영업/정상 / 정상,부산광역시,동구,동구,부산광역시 동구 초량동 ***-*,"부산광역시 동구 중앙대로***번길 **, *층 *호 (초량동)",48815,181824.22743276,385955.224845533,,2025-02-03,,2026-01-13 18:00:32
아름답개,328000004820180004,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 동삼동 ***-*,"부산광역시 영도구 동삼로 **, *층 (동삼동)",49097,177680.766997654,388779.074638091,,2018-08-31,,2026-01-13 18:05:02
동물사랑애견의집,328000004820180012,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 청학동 ***-**,"부산광역시 영도구 청학로 **, ***호 (청학동)",49019,178930.817642483,387865.072765773,,2018-09-21,,2026-01-13 18:05:02
바이크애견,328000004820180013,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 동삼동 ***-**,부산광역시 영도구 동삼로 ** (동삼동),49097,177600.142001042,388767.057371964,051-917-0429,2018-09-21,,2026-01-13 18:05:02
도그애견샵,328000004820180017,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 신선동*가 ***-**,부산광역시 영도구 하나길 *** (신선동*가),49064,178592.062107712,386648.86480816,,2018-11-16,,2026-01-13 18:05:02
레이지독,328000004820220001,3280000,,영업/정상 / 정상,부산광역시,영도구,영도구,부산광역시 영도구 청학동 **-*,부산광역시 영도구 태종로 ***(청학동),49009,179181.388706763,388226.625065282,,2022-05-06,,2026-01-13 18:05:02
센텀동물메디컬센터,338000004820190027,3380000,,영업/정상 / 정상,부산광역시,수영구,수영구,부산광역시 수영구 수영동 ***-**,"부산광역시 수영구 연수로 ***-*, *층 (수영동)",48232,187518.105641495,392529.929924843,051-746-7582,2019-12-03,,2026-01-13 18:04:03
LaBu,338000004820200003,3380000,,영업/정상 / 정상,부산광역시,수영구,수영구,"부산광역시 수영구 수영동 ***-** *, *층","부산광역시 수영구 수영로***번길 **, *, *층 (수영동)",48227,187543.090314571,392785.317146484,,2020-06-04,,2026-01-13 18:04:03
부산애견호텔 강아지유치원 댕컨하우스,338000004820200004,3380000,,폐업 / 폐업,부산광역시,수영구,수영구,부산광역시 수영구 민락동 ***-** 나경크리스탈 타워 *층,"부산광역시 수영구 광안해변로***번길 **-**, 나경크리스탈 타워 *층 (민락동)",48280,186066.508668401,394199.053834344,,2020-06-09,2026-02-20,2026-02-21 22:02:51
다정한 개아빠,338000004820200005,3380000,,영업/정상 / 정상,부산광역시,수영구,수영구,부산광역시 수영구 광안동 **-** *층,"부산광역시 수영구 무학로**번길 **, *층 (광안동)",48267,187210.75771782,392801.49164694,,2020-06-26,,2026-01-13 18:04:03
도도한 펫츠,338000004820200007,3380000,,영업/정상 / 정상,부산광역시,수영구,수영구,부산광역시 수영구 광안동 ***-***,"부산광역시 수영구 수영로 ***, *층 (광안동)",48300,185805.475379299,392401.028453875,,2020-09-09,,2026-01-13 18:04:03
