Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated
이지바이오텍 동물병원,651000001020140003,6510000,폐업,폐업,제주특별자치도,제주시,,,제주특별자치도 제주시 애월읍 광성로 194,63062,,,064-747-7029,2014-03-13,2015-12-17,2025-12-15 16:15:28
퍼스트 동물병원,651000001020150002,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 노형동 2924-1,제주특별자치도 제주시 월광로 34 (노형동),63105,-1221.26865725921,150204.050706382,,2015-03-20,2015-06-15,2025-12-15 16:15:28
웰메이드동물병원,651000001020150003,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 연동 304-15 2층,"제주특별자치도 제주시 사장길 17, 2층 (연동)",63133,-1257.01997260833,153065.585786099,,2015-04-02,2015-11-09,2025-12-15 16:15:28
성아동물병원,651000001020150004,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 일도이동 392-3 이담세띠앙,"제주특별자치도 제주시 가령골길 11 (일도이동, 이담세띠앙)",63275,1076.77064082597,157239.112830939,,2015-05-15,2019-04-03,2025-12-15 16:15:28
퍼스트 독 동물병원,651000001020150006,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 노형동 2923-8,제주특별자치도 제주시 월광로 34 (노형동),63105,,,064-713-1517,2015-06-19,2018-05-14,2025-12-15 16:15:28
금악동물병원,651000001020150007,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 한림읍 금악리 2031-24,제주특별자치도 제주시 한림읍 금악로 41,63019,-14825.1125522478,134565.43384432,064-796-8275,2015-08-24,2023-09-21,2025-12-15 16:15:28
제주동물병원,651000001020150010,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 애월읍 하귀1리 197-1,제주특별자치도 제주시 애월읍 하귀동남1길 2-5,63054,-1199.54378449926,145302.534581689,064-747-5006,2015-09-25,2025-08-31,2025-12-15 16:15:28
연신동물병원,651000001020170005,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 영평동 2493-2,제주특별자치도 제주시 연신로 263 (영평동),63308,-1514.09457711398,159106.647733204,064-723-6767,2017-06-22,2021-03-03,2025-12-15 16:15:28
24시똑똑똑 동물메디컬센터,651000001020180001,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 연동 2333-8,제주특별자치도 제주시 도령로 129 (연동),63126,-259.586096199554,152599.782412297,064-749-7585,2018-03-30,2024-10-28,2025-12-15 16:15:28
춘수동물병원,651000001020180005,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 용담일동 301-4,"제주특별자치도 제주시 서문로 31, 1층 (용담일동)",63153,1680.84115660309,154835.822950617,064-721-0095,2018-10-11,2023-11-23,2025-12-15 16:15:28
준마동물병원(출장진료전문병원),651000001020200006,6510000,폐업,폐업,제주특별자치도,제주시,제주시,제주특별자치도 제주시 조천읍 선흘리 1960-23 102호,"제주특별자치도 제주시 조천읍 우진길 38-10, 1층 102호",63341,-3735.844641597,172158.916623511,,2020-12-14,2025-10-21,2025-12-15 16:15:28
남원동물병원,652000001019741001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 100-2,제주특별자치도 서귀포시 남원읍 태위로 687,,-24023.7712345181,173830.607619369,064-764-1060,1974-01-04,2008-12-31,2025-12-15 16:15:28
중문가축병원(출장진료전문동물병원),652000001019750001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 중문동 2078-3,제주특별자치도 서귀포시 천제연로185번길 12-1 (중문동),,-26871.0304305054,146335.59259028,,1975-10-14,2014-01-07,2025-12-15 16:15:28
동남가축병원,652000001019761001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 1194-3,제주특별자치도 서귀포시 성산읍 고성오조로 83-1,,-5019.06049809729,191949.960231319,064-782-3636,1976-02-23,2017-09-13,2025-12-15 16:15:28
동원가축병원,652000001019941001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 888-1,제주특별자치도 서귀포시 대정읍 하모이삼로52번길 8,,-30079.6271281038,130356.192441712,064-794-2104,1994-02-05,2007-08-27,2025-12-15 16:15:28
남제주축협동물병원,652000001019971001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 873-1,제주특별자치도 서귀포시 대정읍 하모중앙로 51,,-30002.9418398558,130238.942648611,,1997-05-15,2004-05-11,2025-12-15 16:15:28
정화동물병원(출장진료전문동물병원),652000001020020002,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 중문동 2027-1,제주특별자치도 서귀포시 천제연로 192-1 (중문동),,-27006.2902083378,146353.656825346,,2002-01-12,2010-12-30,2025-12-15 16:15:28
미래종합축산병원,652000001020021001,6520000,폐업,폐업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 1236-5,제주특별자치도 서귀포시 대정읍 동일하모로 166,,-29773.4432200178,129914.138171942,064-792-5030,2002-09-16,2008-12-31,2025-12-15 16:15:28
고양시 동물보호센터,394000001020140004,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 원흥동 471-10 고양시 농업기술센터,"경기도 고양시 덕양구 고양대로 1695, 고양시 농업기술센터 (원흥동)",10563,460802.626677644,188445.243037768,031-962-3232,2014-05-12,,2026-01-13 14:56:46
앞선동물병원,394000001020140009,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 신원동 638-2,경기도 고양시 덕양구 신원로1길 48 (신원동),10570,462163.313299162,190033.260122384,,2014-12-12,,2026-01-13 14:56:46
삼송동물병원,394000001020150001,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 삼송동 135-51,경기도 고양시 덕양구 삼송로 154-1 (삼송동),10590,461138.786555805,190316.65224486,,2015-01-02,,2026-01-13 14:56:46
예 동물병원,394000001020150002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 도내동 1020,"경기도 고양시 덕양구 도래울로 52 (도내동, 센터프라자 104호)",10551,,,,2015-03-01,,2026-01-13 14:56:46
삼송동물의료센터,394000001020150005,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 삼송동 61-9,경기도 고양시 덕양구 삼송로205번길 15 (삼송동),10556,461349.442225205,190764.623812553,02-381-9658,2015-04-23,,2026-01-13 14:56:46
삼송사랑 동물의료센터,394000001020150007,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 삼송동 326-2 우영프라자 2층,"경기도 고양시 덕양구 삼송로 92 (삼송동, 우영프라자 2층)",10589,460945.513692898,189725.59614889,02-388-8275,2015-05-01,,2026-01-13 14:56:46
쿨펫동물병원 킨텍스로점,394000001020150008,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 대화동 2703,"경기도 고양시 일산서구 킨텍스로 171 (대화동, 이마트킨텍스점)",10390,,,031-911-9975,2015-06-16,,2026-01-13 14:56:46
Wiz-Pet 동물병원,394000001020150009,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 백석동 1242 롯데아우렛 1층,경기도 고양시 일산동구 중앙로 1036 (백석동),10450,,,,2015-06-22,,2026-01-13 14:56:46
포근한동물병원,394000001020150010,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 삼송동 337-3,"경기도 고양시 덕양구 동세로 63, 103호 (삼송동, 강남프라자)",10588,460658.18720473,189713.886374199,02-381-7963,2015-07-08,,2026-01-13 14:56:46
조이동물병원 제니스점,394000001020150016,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 탄현동 1640 일산위브더제니스수퀘어 159 160호,"경기도 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",10242,,,031-925-1175,2015-12-30,,2026-01-13 14:56:46
Dr.dog동물의료센터,394000001020160001,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 정발산동 1294-5,경기도 고양시 일산동구 일산로394번길 5-9 (정발산동),10406,463159.896161075,180615.175512432,031-932-0075,2016-01-13,,2026-01-13 14:56:46
돌봄동물병원,394000001020160002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 덕이동 1544,경기도 고양시 일산서구 하이파크2로 42 (덕이동),10234,,,031-911-7585,2016-03-07,,2026-01-13 14:56:46
소망 동물병원,394000001020160003,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 식사동 1546 102호,"경기도 고양시 일산동구 위시티2로 13, 102호 (식사동)",10323,,,,2016-04-14,,2026-01-13 14:56:46
24시 나음동물의료센터,394000001020160004,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 장항동 852 현대 에뜨레보 103~4호,"경기도 고양시 일산동구 백마로 223, 103~4호 (장항동, 현대 에뜨레보)",10403,,,031-906-7975,2016-06-16,,2026-01-13 14:56:46
페로페라동물병원,394000001020160005,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 식사동 1537 글라스프라자 202호,"경기도 고양시 일산동구 위시티2로11번길 16, 글라스프라자 202호 (식사동)",10323,,,031-969-8586,2016-07-07,,2026-01-13 14:56:46
해밀동물병원,394000001020160006,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 식사동 513-3,경기도 고양시 일산동구 고양대로 1139 (식사동),10299,462579.943672512,183683.30574419,031-966-2777,2016-08-01,,2026-01-13 14:56:46
신원동물메디컬센터,394000001020160007,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 신원동 638-4,"경기도 고양시 덕양구 신원로1길 42, 1층 (신원동)",10570,462180.26,190057.405,02-381-0507,2016-11-04,,2026-01-13 14:56:46
FM 동물메디컬센터,394000001020170001,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 화정동 970-1 대감빌딩,"경기도 고양시 덕양구 화중로 76, 102,103호 (화정동, 대감빌딩)",10500,459077.395478509,185023.143470242,031-979-7975,2017-03-07,,2026-01-13 21:02:00
원흥동물의료센터,394000001020170002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 도내동 1087 201호,"경기도 고양시 덕양구 도래울로 40, 201호 (도내동, 예승골드프라자)",10551,,,031-966-3328,2017-03-14,,2026-01-13 14:56:46
고양 우리아이 동물병원,394000001020170004,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 고양동 162,"경기도 고양시 덕양구 혜음로 54, 1층 (고양동)",10274,,,031-965-0079,2017-05-16,,2026-01-13 14:56:46
24일산우리동물병원,394000001020170006,3940000,영업/정상,정상,경기도,고양시,,,"경기도 고양시 일산서구 중앙로 1455 (주엽동, 대우시티프라자)",10387,,,031-913-5550,2017-07-19,,2026-01-13 14:56:46
일산 클래식 동물병원,394000001020170007,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 백석동 1194,"경기도 고양시 일산동구 중앙로 1124, 1층 (백석동, 이마트전용관)",10421,,,031-902-1375,2017-08-26,,2026-01-13 14:56:46
스카이동물병원,564000001020140001,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 신봉동 23,"경기도 용인시 수지구 신봉1로 68, 106,107호 (신봉동)",16815,,,031-896-7590,2014-03-12,,2025-12-15 16:15:28
꿈에동물병원,564000001020140002,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 성복동 129-1,"경기도 용인시 수지구 성복2로 114, 111호 (성복동, 플러스클리닉수지센터)",16851,423783.670257957,206444.574176723,031-264-1997,2014-03-18,,2025-12-15 16:15:28
수지동물의료원,564000001020140003,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 상현동 1099 33통힐프라자 101호,"경기도 용인시 수지구 수지로 77, 101호 (상현동, 힐프라자)",16857,,,,2014-03-19,,2025-12-15 16:15:28
순수동물병원,564000001020140004,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 풍덕천동 697-3,경기도 용인시 수지구 수지로296번길 30 (풍덕천동),16836,424557.824088525,208115.923699254,031-262-8700,2014-06-05,,2025-12-15 16:15:28
해비치동물병원,564000001020150001,4050000,취소/말소/만료/정지/중지,말소,경기도,용인시,용인시,경기도 용인시 수지구 성복동 276-1,"경기도 용인시 수지구 성복1로 106, 107호 (성복동)",16853,423887.105552504,205973.446381175,,2015-03-17,,2025-12-15 16:15:28
해담은동물병원,564000001020150002,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 성복동 278-1,"경기도 용인시 수지구 성복1로 106, 107호 (성복동, 벽산프라자)",16853,423862.271534377,205983.214303144,031-892-7775,2015-04-10,,2025-12-15 16:15:28
즐거운동물병원,564000001020150003,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 성복동 162-2 예반아이엔프라자 113호,"경기도 용인시 수지구 성복2로 100, 113호 (성복동, 예반아이엔프라자)",16850,423723.245989773,206620.012854602,031-272-7583,2015-04-10,,2025-12-15 16:15:28
죽전예담동물병원,564000001020160001,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 죽전동 1254-3 104호,"경기도 용인시 수지구 대지로 58 (죽전동, 선진포리스트)",16873,425189.454948553,210159.350235868,031-264-7502,2016-01-14,,2025-12-15 16:15:28
하임동물병원,564000001020160002,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 풍덕천동 100-17,경기도 용인시 수지구 포은대로 450 (풍덕천동),16834,424478.13326211,208812.778716874,031-898-4300,2016-04-25,,2025-12-15 16:15:28
어울림동물병원,564000001020160003,4050000,영업/정상,정상,경기도,용인시,용인시,경기도 용인시 수지구 신봉동 955-1,"경기도 용인시 수지구 신봉2로 115-46, 1층 (신봉동)",16811,425242.603272634,206069.720777701,031-548-2911,2016-04-28,,2025-12-15 16:15:28
